,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.78,36.53,34.68,34.68,34.68,34.68,34.69,34.69
FIIs,16.92,12.01,12.06,12.06,12.06,10.25,10.02,9.33
DIIs,13.6,0.88,0.48,0.0,0.0,0.0,0.0,0.0
Public,31.7,50.58,52.78,53.26,53.26,55.06,55.29,55.98
No. of Shareholders,9444.0,9633.0,9446.0,8897.0,8542.0,8541.0,9000.0,8501.0
