,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,154.0,163.0,176.0,182.0,197.0,210.0,225.0,240.0,268.0,286.0,299.0,306.0,334.0
Expenses,22.0,25.0,30.0,34.0,37.0,35.0,39.0,41.0,51.0,47.0,53.0,45.0,56.0
Operating Profit,131.0,139.0,145.0,148.0,160.0,175.0,187.0,200.0,217.0,239.0,246.0,261.0,277.0
OPM %,86.0,85.0,83.0,81.0,81.0,83.0,83.0,83.0,81.0,83.0,82.0,85.0,83.0
Other Income,4.0,6.0,6.0,4.0,6.0,6.0,9.0,8.0,9.0,9.0,10.0,9.0,11.0
Interest,50.0,53.0,52.0,56.0,55.0,49.0,49.0,54.0,67.0,77.0,78.0,85.0,96.0
Depreciation,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
Profit before tax,84.0,90.0,98.0,95.0,109.0,131.0,144.0,152.0,157.0,168.0,176.0,183.0,190.0
Tax %,22.0,23.0,23.0,23.0,22.0,23.0,24.0,22.0,21.0,25.0,23.0,22.0,22.0
Net Profit,65.0,69.0,76.0,74.0,85.0,101.0,110.0,119.0,123.0,126.0,135.0,142.0,148.0
EPS in Rs,7.04,7.43,8.14,1.53,1.72,2.04,2.21,2.39,2.48,2.52,2.72,2.86,2.97
