,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.51,62.35,62.35,62.35,62.21,62.21,62.21,62.21,62.13
FIIs,10.28,11.02,11.4,11.5,12.42,14.05,14.06,14.15,14.83
DIIs,20.19,20.15,20.38,20.46,2.63,2.57,2.59,2.96,2.78
Public,7.02,6.49,5.88,5.69,22.74,21.18,21.15,20.68,20.27
No. of Shareholders,248928.0,188110.0,140814.0,138434.0,135134.0,131732.0,131365.0,138492.0,136988.0
