,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.26,20.25,25.97,37.69,20.15,27.96,33.47,44.29,56.86,50.1,49.92,50.79,40.14
Expenses,14.61,19.23,24.0,33.39,19.62,26.17,32.27,43.19,57.03,49.23,47.44,47.84,38.75
Operating Profit,0.65,1.02,1.97,4.3,0.53,1.79,1.2,1.1,-0.17,0.87,2.48,2.95,1.39
OPM %,4.26,5.04,7.59,11.41,2.63,6.4,3.59,2.48,-0.3,1.74,4.97,5.81,3.46
Other Income,0.54,0.71,1.71,0.62,1.01,0.66,1.58,1.36,1.16,1.51,2.11,0.88,2.14
Interest,0.17,0.16,0.29,0.25,0.29,0.19,0.12,0.16,0.17,0.17,0.28,0.24,0.18
Depreciation,0.07,0.08,0.05,0.06,0.07,0.09,0.03,0.07,0.07,0.08,0.06,0.07,0.08
Profit before tax,0.95,1.49,3.34,4.61,1.18,2.17,2.63,2.23,0.75,2.13,4.25,3.52,3.27
Tax %,0.0,0.0,55.99,0.0,0.0,0.0,123.19,30.04,29.33,30.05,27.76,28.69,-2.14
Net Profit,0.95,1.5,1.47,4.6,1.18,2.17,-0.62,1.56,0.53,1.49,3.08,2.5,3.34
EPS in Rs,2.44,3.85,3.77,11.79,3.03,5.56,-1.59,4.0,1.36,3.82,7.9,6.41,8.56
