,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,3.65
Reserves,10.47,12.04,13.83,15.79,17.35,19.07,20.62,22.63,23.18,24.15,24.77,25.66,26.19
Borrowings,10.41,12.65,11.32,12.28,13.11,15.24,14.37,13.1,12.72,13.47,9.3,9.92,0.0
Other Liabilities,16.63,17.63,19.53,21.8,16.68,16.07,14.89,15.61,27.96,27.0,21.85,25.4,38.02
Total Liabilities,42.93,47.74,50.1,55.29,52.56,55.8,55.3,56.76,69.28,70.04,61.34,66.4,69.63
Fixed Assets,4.76,4.72,4.53,4.13,3.64,3.71,3.8,4.08,10.44,8.97,7.6,6.46,6.27
CWIP,0.19,0.19,0.19,0.19,0.19,0.19,0.22,0.22,0.22,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,37.98,42.83,45.38,50.97,48.73,51.9,51.28,52.46,58.62,61.07,53.74,59.94,63.36
Total Assets,42.93,47.74,50.1,55.29,52.56,55.8,55.3,56.76,69.28,70.04,61.34,66.4,69.63
