,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.74,61.74,61.74,55.67,21.41,42.14,42.14
Public,38.26,38.26,38.26,44.33,78.59,57.86,57.86
No. of Shareholders,63.0,65.0,71.0,5350.0,10298.0,19727.0,20287.0
