,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,0,0.56,-12.0,0.16,-0.4,1.04,0.47,-9.09
Cash from Investing Activity,,0,0,-0.56,-0.26,0.0,0.61,-1.62,-0.19,-0.17
Cash from Financing Activity,,0,0,0.0,12.56,0.03,-0.01,0.0,0.0,9.01
Net Cash Flow,,0,0,0.01,0.3,0.19,0.2,-0.58,0.28,-0.25
