,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,531.49,615.14,754.98,866.29,976.82,1179.51,1226.88,1006.52,959.54,959.93,1032.87,914.25,941.79
Expenses,499.6,561.08,669.85,764.99,869.93,1046.06,1068.36,886.03,999.85,907.2,951.74,906.57,941.85
Operating Profit,31.89,54.06,85.13,101.3,106.89,133.45,158.52,120.49,-40.31,52.73,81.13,7.68,-0.06
OPM %,6.0,8.79,11.28,11.69,10.94,11.31,12.92,11.97,-4.2,5.49,7.85,0.84,-0.01
Other Income,5.46,6.77,7.88,8.11,10.1,10.35,11.48,10.64,12.23,15.1,17.59,17.03,18.16
Interest,1.72,1.42,3.06,2.46,2.06,1.98,1.71,2.18,2.64,2.63,4.76,3.72,3.56
Depreciation,15.46,15.36,15.46,14.91,14.94,14.8,16.15,15.25,15.78,16.5,16.95,17.38,17.66
Profit before tax,20.17,44.05,74.49,92.04,99.99,127.02,152.14,113.7,-46.5,48.7,77.01,3.61,-3.12
Tax %,20.28,25.52,24.61,25.45,25.06,25.26,24.79,25.26,24.54,25.3,26.55,27.15,26.6
Net Profit,16.08,32.82,56.16,68.62,74.93,94.94,114.42,84.98,-35.1,36.38,56.56,2.63,-2.29
EPS in Rs,1.54,3.14,5.37,6.56,7.16,9.07,10.93,8.12,-3.35,3.48,5.4,0.25,-0.22
