,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52
DIIs,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
Public,45.7,45.7,45.7,45.7,45.7,45.7,45.69,45.68
No. of Shareholders,348.0,347.0,295.0,251.0,250.0,254.0,252.0,235.0
