,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.28,4.13,6.13,6.45,13.07,19.02,20.14,19.5,21.08,20.77,21.99,21.26,27.28
Expenses,4.84,4.67,6.02,6.61,14.74,18.0,18.89,18.82,21.15,19.83,20.5,20.55,26.72
Operating Profit,-0.56,-0.54,0.11,-0.16,-1.67,1.02,1.25,0.68,-0.07,0.94,1.49,0.71,0.56
OPM %,-13.08,-13.08,1.79,-2.48,-12.78,5.36,6.21,3.49,-0.33,4.53,6.78,3.34,2.05
Other Income,0.09,0.0,0.5,0.02,0.33,0.24,7.37,0.03,0.58,0.12,0.07,0.14,0.35
Interest,-0.39,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.01,0.01
Depreciation,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.14,0.14,0.18,0.16,0.16,0.16
Profit before tax,-0.25,-0.72,0.07,-0.3,-1.51,1.09,8.45,0.57,0.34,0.88,1.24,0.68,0.74
Tax %,-44.0,27.78,14.29,33.33,24.5,21.1,27.93,22.81,17.65,-2.27,47.58,-2.94,5.41
Net Profit,-0.36,-0.53,0.06,-0.2,-1.14,0.86,6.09,0.44,0.28,0.9,0.64,0.7,0.7
EPS in Rs,-0.59,-0.87,0.1,-0.33,-1.88,1.42,10.05,0.73,0.46,1.48,1.06,1.15,1.15
