,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.76,10.79,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,10.67
Reserves,-15.9,-15.18,-14.56,-14.92,-15.17,-14.12,-12.47,-10.07,-7.93,-3.41,-1.11,-0.56,0.36
Preference Capital,5.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,
Borrowings,3.96,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.0,0.56,1.35,1.53,1.8399999999999999
Other Liabilities,15.49,17.57,15.97,16.04,16.87,14.69,14.14,12.11,12.34,12.89,13.08,12.62,1.47
Total Liabilities,15.31,13.21,13.24,12.94,13.53,12.38,13.48,13.85,16.21,21.84,25.12,25.39,26.67
Fixed Assets,9.9,9.05,10.8,9.91,9.17,8.56,7.98,7.5,6.98,6.96,6.15,6.54,6.14
CWIP,0.5,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.7000000000000001,1.22,1.82,3.18,3.85,4.06,9.02,11.79,11.84,12.64
Other Assets,4.91,2.53,2.44,2.33,3.14,2.0,2.32,2.5,5.17,5.86,7.18,7.01,7.89
Total Assets,15.31,13.21,13.24,12.94,13.53,12.38,13.48,13.85,16.21,21.84,25.12,25.39,26.67
