,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.94,39.94,35.06,35.06,35.06,35.06,35.0,35.0
Public,60.06,60.06,64.94,64.94,64.94,64.94,65.0,65.0
No. of Shareholders,1591.0,1642.0,1769.0,1737.0,1827.0,1957.0,3619.0,5504.0
