,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,43.0,64.0,114.0,55.0,168.0,114.0,95.0,310.0,296.0,249.0,145.0,186.0,130.0
Expenses,39.0,77.0,146.0,48.0,141.0,86.0,67.0,278.0,268.0,231.0,114.0,145.0,114.0
Operating Profit,5.0,-12.0,-32.0,7.0,27.0,29.0,29.0,33.0,28.0,18.0,32.0,42.0,15.0
OPM %,10.0,-19.0,-28.0,13.0,16.0,25.0,30.0,11.0,9.0,7.0,22.0,22.0,12.0
Other Income,44.0,9.0,66.0,6.0,-50.0,-0.0,-75.0,3.0,12.0,8.0,33.0,37.0,4.0
Interest,35.0,27.0,25.0,24.0,23.0,23.0,9.0,21.0,19.0,13.0,7.0,11.0,9.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
Profit before tax,13.0,-32.0,9.0,-11.0,-47.0,4.0,-56.0,14.0,20.0,12.0,57.0,61.0,9.0
Tax %,-12.0,2.0,-90.0,0.0,-3.0,15.0,6.0,8.0,-5.0,-4.0,2.0,-1.0,-0.0
Net Profit,14.0,-31.0,16.0,-12.0,-49.0,3.0,-54.0,13.0,21.0,11.0,52.0,60.0,11.0
EPS in Rs,0.53,-1.09,0.57,-0.4,-1.74,0.13,-1.92,0.46,0.75,0.38,1.79,2.06,0.39
