,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,9.37,45.84,45.84,45.84,45.84,45.84,48.64,48.64,50.33,50.51,50.51,50.51
Public,90.63,54.16,54.16,54.16,54.16,54.16,51.36,51.36,49.69,49.49,49.48,49.49
No. of Shareholders,2758.0,2943.0,3013.0,4465.0,7510.0,7195.0,6667.0,6330.0,5986.0,5805.0,5599.0,5392.0
