,2011-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-1.43,0.0,-0.22,0.28,0.31,-0.12,-0.18,-0.05,-0.25,-0.13,-0.35
Cash from Investing Activity,,-0.03,-0.14,-0.2,-0.29,0.01,1.5,0.07,0.06,0.0,0.0,0.0
Cash from Financing Activity,,1.6800000000000002,0.14,0.58,-0.27,-0.32,-1.35,0.0,-0.02,0.25,0.13,0.36
Net Cash Flow,,0.22,0.0,0.16,-0.28,0.0,0.04,-0.1,0.0,0.0,-0.01,0.0
