,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,41,47,54,60,60,60,66,73,74,74,74,74,74.0
Reserves,1202,1593,1971,2636,2992,3510,4097,4767,5222,5769,6512,7383,
Borrowings,16689,20782,22322,24244,27823,30647,34588,38929,42865,45883,53001,57086,
Other Liabilities,401,555,647,932,929,1054,1186,1489,1573,1586,1944,2051,
Total Liabilities,18333,22977,24994,27871,31804,35271,39937,45259,49734,53312,61531,66595,
Fixed Assets,98,141,183,210,218,215,223,250,245,233,215,239,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,4586,5267,5954,5871,6826,7031,7879,7712,9117,9436,12221,14333,
Other Assets,13649,17569,18857,21790,24760,28024,31835,37297,40372,43643,49095,52023,
Total Assets,18333,22977,24994,27871,31804,35271,39937,45259,49734,53312,61531,66595,
