,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,23,23,23,23,23,23,23,23,23
Reserves,1606,1845,2014,2123,2394,2515,2692,2992,3005,3229,3470,3846,3966
Borrowings,273,423,761,688,195,136,234,240,230,328,368,831,1074
Other Liabilities,2771,2696,3142,3255,2554,2371,2980,3535,2693,2921,3598,4137,4251
Total Liabilities,4673,4988,5942,6089,5166,5044,5929,6790,5951,6500,7458,8836,9313
Fixed Assets,844,873,1527,1431,827,811,973,1312,1283,1242,1195,1248,1899
CWIP,247,517,54,43,60,141,103,40,56,24,44,434,264
Investments,240,443,708,822,1050,1083,1472,829,875,234,1477,1626,1723
Other Assets,3343,3154,3654,3793,3228,3009,3381,4609,3737,4999,4742,5528,5427
Total Assets,4673,4988,5942,6089,5166,5044,5929,6790,5951,6500,7458,8836,9313
