,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,942.0,930.0,1117.0,903.0,1211.0,1259.0,1450.0,1585.0,1220.0,1431.0,1950.0,1611.0,1511.0
Expenses,752.0,677.0,850.0,678.0,859.0,953.0,1114.0,1217.0,903.0,1163.0,1629.0,1279.0,1213.0
Operating Profit,189.0,252.0,267.0,225.0,352.0,306.0,336.0,368.0,317.0,269.0,320.0,332.0,298.0
OPM %,20.0,27.0,24.0,25.0,29.0,24.0,23.0,23.0,26.0,19.0,16.0,21.0,20.0
Other Income,10.0,10.0,12.0,36.0,14.0,25.0,11.0,20.0,21.0,13.0,8.0,5.0,22.0
Interest,7.0,8.0,8.0,5.0,7.0,6.0,6.0,17.0,21.0,20.0,21.0,22.0,18.0
Depreciation,38.0,36.0,33.0,31.0,32.0,42.0,36.0,49.0,50.0,29.0,46.0,45.0,46.0
Profit before tax,153.0,218.0,238.0,225.0,328.0,283.0,305.0,323.0,267.0,233.0,261.0,270.0,256.0
Tax %,27.0,28.0,22.0,25.0,26.0,25.0,28.0,30.0,24.0,25.0,20.0,25.0,21.0
Net Profit,113.0,156.0,186.0,168.0,242.0,212.0,220.0,227.0,203.0,175.0,210.0,203.0,202.0
EPS in Rs,3.27,4.54,5.41,4.88,7.04,6.16,6.39,6.63,5.95,5.11,6.13,5.93,5.9
