,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,37.5,34.35,36.01,30.87,30.93,33.22,29.88,36.58,40.47,28.8,22.66,24.23,24.2
Expenses,33.63,32.47,36.09,29.17,31.29,33.57,30.25,33.91,39.79,31.75,28.02,25.87,26.16
Operating Profit,3.87,1.88,-0.08,1.7,-0.36,-0.35,-0.37,2.67,0.68,-2.95,-5.36,-1.64,-1.96
OPM %,10.32,5.47,-0.22,5.51,-1.16,-1.05,-1.24,7.3,1.68,-10.24,-23.65,-6.77,-8.1
Other Income,1.06,0.55,0.47,0.17,0.32,0.22,0.22,0.45,0.13,0.26,-0.69,0.13,0.64
Interest,0.91,0.77,1.01,0.78,0.9,0.9,1.05,0.83,1.1,1.05,1.26,1.28,1.12
Depreciation,0.41,0.5,0.6,0.65,0.76,0.77,0.75,0.8,0.82,0.84,0.87,0.83,0.82
Profit before tax,3.61,1.16,-1.22,0.44,-1.7,-1.8,-1.95,1.49,-1.11,-4.58,-8.18,-3.62,-3.26
Tax %,-0.0,63.79,25.41,27.27,25.29,25.56,27.69,26.17,26.13,24.45,24.57,25.14,25.15
Net Profit,3.61,0.43,-0.91,0.32,-1.27,-1.35,-1.41,1.1,-0.83,-3.46,-6.17,-2.71,-2.44
EPS in Rs,0.76,0.09,-0.19,0.07,-0.27,-0.29,-0.3,0.23,-0.18,-0.73,-1.3,-0.57,-0.52
