,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,80,41,22,56,173,20,141,113,128,115,88,87
Inventory Days,,,75,50,319,615,59,83,92,89,146,183
Days Payable,,,988,667,91,511,120,91,121,116,159,177
Cash Conversion Cycle,80,41,-891,-560,401,124,80,105,100,88,76,93
Working Capital Days,-50,-10,-58,-530,-173,-1358,70,83,94,98,78,79
ROCE %,22,46,-25,-127,-188,-10,10,17,9,16,-2,-12
