,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.79,51.79,51.92,51.94,52.43,51.94,51.94,51.94,51.94
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0
Public,48.18,48.18,48.05,48.03,47.54,48.03,48.03,48.06,48.06
No. of Shareholders,5085.0,5069.0,4933.0,4916.0,4865.0,4880.0,5234.0,4275.0,4282.0
