,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,7,7,7,7,7,6,6,6,6,6
Reserves,131,143,150,153,158,180,170,194,140,165,141,176,191
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,12,13,15,14,15,18,20,20,15,20,19,20,21
Total Liabilities,151,164,172,174,180,206,197,221,162,192,166,202,218
Fixed Assets,36,52,64,63,59,55,51,51,48,45,47,44,44
CWIP,1,4,0,0,0,0,0,0,0,0,0,0,0
Investments,68,61,64,65,82,104,99,120,69,94,73,85,90
Other Assets,47,47,45,46,40,46,47,50,44,53,47,73,85
Total Assets,151,164,172,174,180,206,197,221,162,192,166,202,218
