,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,89,21,41,-17,125,147,115
Cash from Investing Activity,0,0,-13,-24,-24,-36,-52,-106,-21
Cash from Financing Activity,0,0,-75,3,-17,53,-73,-41,-94
Net Cash Flow,0,0,0,-1,0,0,0,0,0
