,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.10,0.11,0.05,0.04,0.13,0.09,0.16,0.05,0.14,0.06,0.12,0.10,0.11
Operating Profit,-0.10,-0.11,-0.05,-0.04,-0.13,-0.09,-0.16,-0.05,-0.14,-0.06,-0.12,-0.10,-0.11
OPM %,,,,,,,,,,,,,
Other Income,-0.03,-0.09,-0.14,-0.09,0.12,0.25,-1.54,0.14,0.09,1.09,0.57,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.00,0.00,0.00,0.00,0.20,0.30,-0.20,0.11,0.11,0.12,-0.01,0.19,0.03
Profit before tax,-0.13,-0.20,-0.19,-0.13,-0.21,-0.14,-1.50,-0.02,-0.16,0.91,0.46,-0.29,-0.14
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,-0.13,-0.20,-0.19,-0.13,-0.21,-0.14,-1.50,-0.02,-0.16,0.91,0.46,-0.29,-0.14
EPS in Rs,-0.60,-0.93,-0.88,-0.60,-0.97,-0.65,-6.96,-0.09,-0.74,4.22,2.14,-1.35,-0.65
