,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11
Public,62.89,62.89,62.89,62.89,62.89,62.89,62.88,62.89
No. of Shareholders,3939.0,3561.0,3394.0,3326.0,3252.0,6852.0,14785.0,17330.0
