,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.48,6.48,6.48,10.94,11.48,11.48,11.48,11.48,11.48,11.48,11.48,11.48,11.48
Reserves,5.4,5.44,5.61,11.35,11.19,6.48,4.72,0.24,-5.93,-3.67,0.97,-2.02,-0.37
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.17,1.49,0.15,0.58,0.28,0.04,0.03,0.01,0.1,0.07,0.05,0.02,0.03
Total Liabilities,12.05,13.41,12.24,22.87,22.95,18.0,16.23,11.73,5.65,7.88,12.5,9.48,11.14
Fixed Assets,0.06,0.04,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,9.99,10.49,10.55,17.33,22.4,17.53,14.47,11.42,5.32,7.51,11.09,8.65,9.06
Other Assets,2.0,2.88,1.67,5.53,0.54,0.46,1.76,0.31,0.33,0.37,1.41,0.8300000000000001,2.08
Total Assets,12.05,13.41,12.24,22.87,22.95,18.0,16.23,11.73,5.65,7.88,12.5,9.48,11.14
