,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.03,0.03,0.08,-0.01,-0.41,0.9,1.2,-0.19,-0.02
Cash from Investing Activity,-4.02,-0.17,-0.09,0.1,0.34,-0.29,-1.53,-0.06,-0.01
Cash from Financing Activity,4.1,0.0,0.0,0.0,0.0,0.12,-0.01,-0.02,-0.03
Net Cash Flow,0.11,-0.13,-0.02,0.09,-0.07,0.73,-0.34,-0.27,-0.06
