,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,91,94,98,101,107,119,129,132,127,134,146,169,167
Borrowings,40,22,41,37,39,26,69,67,46,34,24,17,61
Other Liabilities,34,28,38,37,49,59,57,49,55,58,62,52,45
Total Liabilities,173,152,185,183,203,211,263,256,237,233,240,246,281
Fixed Assets,43,52,51,50,52,52,53,75,75,72,82,81,86
CWIP,0,0,0,0,6,12,18,0,0,2,1,1,2
Investments,17,7,10,2,3,3,3,3,1,1,2,2,1
Other Assets,113,92,124,131,143,144,189,178,161,158,155,161,192
Total Assets,173,152,185,183,203,211,263,256,237,233,240,246,281
