,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,967.0,1132.0,1237.0,1160.0,1274.0,1607.0,1438.0,1666.0,1307.0,1463.0,1317.0,1326.0,1291.0
Expenses,732.0,785.0,767.0,557.0,838.0,1114.0,1041.0,1206.0,1072.0,1290.0,1049.0,1019.0,930.0
Operating Profit,234.0,347.0,470.0,602.0,436.0,493.0,397.0,461.0,235.0,173.0,268.0,307.0,361.0
OPM %,24.0,31.0,38.0,52.0,34.0,31.0,28.0,28.0,18.0,12.0,20.0,23.0,28.0
Other Income,1.0,1.0,24.0,1.0,-10.0,17.0,124.0,16.0,26.0,41.0,14.0,44.0,26.0
Interest,43.0,36.0,18.0,19.0,12.0,12.0,1.0,4.0,10.0,7.0,6.0,10.0,10.0
Depreciation,36.0,36.0,23.0,33.0,33.0,34.0,27.0,28.0,31.0,33.0,32.0,34.0,35.0
Profit before tax,156.0,276.0,452.0,552.0,382.0,463.0,493.0,445.0,221.0,174.0,243.0,307.0,343.0
Tax %,33.0,40.0,28.0,25.0,24.0,25.0,20.0,26.0,24.0,26.0,30.0,25.0,25.0
Net Profit,106.0,170.0,327.0,437.0,292.0,346.0,392.0,327.0,169.0,128.0,170.0,231.0,257.0
EPS in Rs,7.38,11.41,23.19,30.84,21.04,23.31,28.84,23.21,11.96,9.1,12.03,16.99,18.89
