,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.98,74.98,74.98,74.98,74.92,74.92,74.88,73.58,74.85,74.85,74.77,74.77
DIIs,11.49,11.49,11.49,9.01,8.86,8.86,8.43,8.43,8.43,7.36,6.99,6.74
Public,13.53,13.53,13.53,16.01,16.22,16.22,16.69,17.99,16.72,17.8,18.24,18.49
No. of Shareholders,686.0,686.0,687.0,780.0,903.0,950.0,977.0,984.0,1120.0,1370.0,1560.0,1573.0
