,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,1,1,3,3,3,17,32,62,88,152,181,194,190
Borrowings,12,12,13,18,14,18,24,0,0,1,1,1,0
Other Liabilities,7,4,6,3,3,4,7,8,5,20,8,5,7
Total Liabilities,24,21,26,28,24,43,66,74,98,177,194,204,201
Fixed Assets,4,3,3,3,3,18,25,26,27,43,89,53,52
CWIP,0,0,0,0,1,0,1,3,9,0,0,9,17
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,20,18,24,25,21,25,40,45,62,133,105,141,132
Total Assets,24,21,26,28,24,43,66,74,98,177,194,204,201
