,2017-03-01,2018-03-01,2019-03-01,2019-09-01,2023-09-01
Promoters,42.1,42.1,42.1,42.1,42.1
DIIs,0.03,0.03,0.03,0.03,0.02
Public,57.87,57.87,57.87,57.87,57.85
No. of Shareholders,36767.0,36395.0,35942.0,35887.0,36246.0
