,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61
Reserves,-0.04,-0.02,-0.02,0.01,0.16,0.29,0.41,0.54,0.66,0.8200000000000001,0.89,0.21,0.59
Borrowings,0.01,0.0,0.04,0.03,0.01,0.0,0.0,1.01,3.99,2.34,1.69,7.44,0.5
Other Liabilities,0.11,0.16,0.12,0.13,0.06,0.51,0.14,0.07,0.12,0.08,0.23,1.16,1.09
Total Liabilities,11.69,11.75,11.75,11.78,11.84,12.41,12.16,13.23,16.38,14.85,14.42,20.42,13.79
Fixed Assets,0.04,0.04,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.01,0.01,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.0,1.2,1.2,0.7000000000000001,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,10.65,10.51,10.48,11.02,11.58,12.16,12.16,13.23,16.38,14.84,14.41,20.42,13.79
Total Assets,11.69,11.75,11.75,11.78,11.84,12.41,12.16,13.23,16.38,14.85,14.42,20.42,13.79
