,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,49,-71,97,78,126,126,47,172,35,240,69,166
Cash from Investing Activity,-24,-259,-122,-17,-16,-39,-53,-107,-152,-110,2,-217
Cash from Financing Activity,-18,254,20,-52,-100,-77,-10,-60,91,-48,-81,60
Net Cash Flow,8,-75,-4,10,10,9,-17,5,-25,82,-11,8
