,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,4.61,4.61,4.61,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,95.39,95.39,95.39,95.39,100.0,100.0,100.0,100.01,99.99,100.0,100.0,99.99
No. of Shareholders,243.0,323.0,323.0,6516.0,6516.0,14903.0,18814.0,18461.0,18145.0,17850.0,17587.0,17512.0
