,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.0,5.0,5.0,5.0,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Reserves,-1.02,-1.02,-1.02,-1.01,-1,-1,-1.08,-1.22,-1.32,-1.32,-1.29,-1.47,-1.54
Borrowings,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.06,0.06,0.06,0.22,0.53
Other Liabilities,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.49,0.53,0.55,0.6000000000000001
Total Liabilities,3.98,3.98,3.98,3.99,4,4,3.92,3.79,3.74,4.23,4.3,4.3,4.59
Fixed Assets,0.0,0.0,0.0,0.0,0,0,0.03,0.03,0.03,0.04,0.03,0.02,0.17
CWIP,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.98,3.98,3.98,3.99,4,4,3.89,3.76,3.71,4.19,4.27,4.28,4.42
Total Assets,3.98,3.98,3.98,3.99,4,4,3.92,3.79,3.74,4.23,4.3,4.3,4.59
