,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,445.74,477.43,558.35,526.42,571.74,588.54,652.88,624.52,586.81,661.65,677.42,671.12,673.59
Expenses,398.11,441.62,512.85,488.07,529.75,563.37,603.54,610.8,620.69,631.56,628.25,641.53,644.89
Operating Profit,47.63,35.81,45.5,38.35,41.99,25.17,49.34,13.72,-33.88,30.09,49.17,29.59,28.7
OPM %,10.69,7.5,8.15,7.29,7.34,4.28,7.56,2.2,-5.77,4.55,7.26,4.41,4.26
Other Income,0.39,0.15,0.19,0.17,0.39,0.23,2.92,0.54,3.82,0.71,9.99,4.23,9.7
Interest,22.52,19.35,17.87,16.13,19.19,18.26,20.6,18.74,18.3,19.27,20.95,16.86,20.32
Depreciation,13.71,13.45,14.98,13.54,13.75,13.85,13.33,13.54,13.58,13.64,13.32,13.96,14.36
Profit before tax,11.79,3.16,12.84,8.85,9.44,-6.71,18.33,-18.02,-61.94,-2.11,24.89,3.0,3.72
Tax %,44.53,31.01,11.21,3.28,0.85,-2.53,20.08,18.87,5.93,218.01,20.45,160.33,144.09
Net Profit,6.54,2.18,11.39,8.55,9.36,-6.88,14.65,-14.61,-58.27,2.5,19.8,-1.81,-1.64
EPS in Rs,0.17,0.06,0.3,0.22,0.24,-0.18,0.38,-0.38,-1.51,0.06,0.51,-0.05,-0.04
