,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,56,86,86,86,88,88,385,385,385,385,385,385,385.0
Reserves,321,602,612,508,427,335,266,249,177,175,202,153,181.0
Preference Capital,9,9,21,21,0,0,31,31,31,31,31,31,
Borrowings,981,1054,1085,1195,1142,1202,882,852,861,766,826,801,803.0
Other Liabilities,224,327,356,238,113,171,253,213,315,184,338,308,216.0
Total Liabilities,1582,2070,2140,2028,1770,1796,1786,1699,1738,1511,1751,1648,1585.0
Fixed Assets,500,890,1003,1144,1127,1070,1013,959,906,855,827,826,820.0
CWIP,528,187,182,111,1,1,1,2,1,1,1,1,1.0
Investments,48,48,48,75,52,55,50,53,47,40,40,46,42.0
Other Assets,506,945,907,698,590,670,722,686,784,615,884,776,722.0
Total Assets,1582,2070,2140,2028,1770,1796,1786,1699,1738,1511,1751,1648,1585.0
