,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.02,0.06,0.14,0.02,0.02,0.05,0.05,0.03,0.03,0.04,0.03,0.02,0.03
Expenses,0.23,0.27,1.51,0.49,0.78,0.36,0.53,0.34,0.52,0.3,1.15,0.83,1.14
Operating Profit,-0.21,-0.21,-1.37,-0.47,-0.76,-0.31,-0.48,-0.31,-0.49,-0.26,-1.12,-0.81,-1.11
OPM %,-1050.0,-350.0,-978.57,-2350.0,-3800.0,-620.0,-960.0,-1033.33,-1633.33,-650.0,-3733.33,-4050.0,-3700.0
Other Income,0.2,0.08,1.0,0.04,0.03,0.12,3.08,0.14,0.89,0.4,16.57,2.06,0.73
Interest,0.02,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.1,0.1,0.08,0.08,0.07,0.07,0.06,0.05,0.03,0.03,0.03,0.03,0.02
Profit before tax,-0.13,-0.24,-0.45,-0.53,-0.8,-0.26,2.53,-0.22,0.37,0.11,15.42,1.22,-0.4
Tax %,76.92,-70.83,-557.78,-9.43,7.5,34.62,24.51,36.36,-5.41,72.73,1.56,9.84,280.0
Net Profit,-0.03,-0.4,-2.97,-0.57,-0.74,-0.16,1.91,-0.15,0.4,0.03,15.17,1.09,0.72
EPS in Rs,-0.03,-0.14,-0.87,-0.18,-0.23,-0.06,0.55,-0.05,0.11,0.0,4.37,0.31,0.2
