,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,21,22,23,23,23,23,23,23,23,23,23,23.0
Reserves,79,504,501,499,490,468,397,348,316,274,307,352,356.0
Preference Capital,0,2,1,0,0,0,0,0,0,0,0,0,
Borrowings,21,13,21,30,63,87,1,0,0,0,0,0,0.0
Other Liabilities,240,295,823,899,900,918,18,30,25,32,20,9,21.0
Total Liabilities,350,833,1367,1452,1476,1496,438,400,364,329,349,383,400.0
Fixed Assets,11,11,297,296,299,294,22,9,5,6,6,4,7.0
CWIP,0,0,0,0,0,1,0,0,0,0,0,0,0.0
Investments,20,97,605,670,662,685,385,338,310,276,72,343,356.0
Other Assets,319,725,466,486,515,517,31,53,48,47,271,36,37.0
Total Assets,350,833,1367,1452,1476,1496,438,400,364,329,349,383,400.0
