,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,15.0,10.5,14.5,0.14,0.00
Expenses,0.02,-0.01,0.05,0.06,0.00,0.00,0.01,0.03,-0.02,43.61,1.44,0.74,0.11
Operating Profit,-0.02,0.01,-0.05,-0.06,0.00,0.00,-0.01,9.97,15.02,-33.11,13.06,-0.6,-0.11
OPM %,,,,,,,,99.7,100.13,-315.33,90.07,-428.57,
Other Income,0.00,0.00,5.00,0.00,0.00,0.00,2.51,1.25,1.04,0.71,0.19,0.0,0.00
Interest,0.00,0.00,0.99,0.00,0.00,0.00,0.52,0.0,0.0,0.0,0.83,0.0,0.01
Depreciation,0.05,0.05,0.05,0.02,0.09,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
Profit before tax,-0.07,-0.04,3.91,-0.08,-0.09,-0.05,1.93,11.17,16.01,-32.45,12.37,-0.66,-0.18
Tax %,0.00,0.00,0.51,0.00,0.00,0.00,0.00,28.11,25.17,22.13,20.21,0.0,0.00
Net Profit,-0.08,-0.05,3.89,-0.08,-0.09,-0.05,1.92,8.02,11.97,-25.28,9.87,-0.65,-0.18
EPS in Rs,-0.07,-0.04,3.33,-0.07,-0.08,-0.04,1.64,6.86,10.24,-21.63,8.45,-0.5,-0.14
