,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.18,5.6,8.84,4.41,19.25,8.11,18.11,11.66,9.54,5.66,40.46,5.19,5.73
Expenses,14.91,8.11,3.7,7.04,18.27,7.14,22.52,11.44,9.07,7.48,32.0,4.59,6.3
Operating Profit,1.27,-2.51,5.14,-2.63,0.98,0.97,-4.41,0.22,0.47,-1.82,8.46,0.6,-0.57
OPM %,7.85,-44.82,58.14,-59.64,5.09,11.96,-24.35,1.89,4.93,-32.16,20.91,11.56,-9.95
Other Income,0.99,5.43,1.34,3.21,2.16,2.57,10.74,1.62,1.31,4.2,1.41,1.44,3.21
Interest,2.04,1.93,0.81,1.23,1.11,1.32,0.92,1.11,0.63,0.6,3.27,1.67,1.98
Depreciation,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,-0.0,0.03,0.04,0.05
Profit before tax,0.14,0.91,5.59,-0.72,1.95,2.14,5.33,0.65,1.07,1.78,6.57,0.33,0.61
Tax %,14.29,16.48,-1.79,-11.11,27.18,9.81,9.01,56.92,-2.8,18.54,29.22,27.27,29.51
Net Profit,0.12,0.76,5.69,-0.8,1.42,1.93,4.85,0.29,1.1,1.45,4.67,0.23,0.39
EPS in Rs,0.08,0.5,3.76,-0.53,0.94,1.28,3.21,0.19,0.73,0.96,3.09,0.15,0.26
