,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,304.0,346.0,454.0,218.0,368.0,433.0,457.0,215.0,286.0,236.0,407.0,195.0,302.0
Expenses,237.0,281.0,363.0,176.0,296.0,352.0,383.0,196.0,256.0,222.0,379.0,184.0,270.0
Operating Profit,66.0,64.0,91.0,42.0,71.0,81.0,74.0,18.0,29.0,14.0,27.0,11.0,32.0
OPM %,22.0,19.0,20.0,19.0,19.0,19.0,16.0,9.0,10.0,6.0,7.0,6.0,11.0
Other Income,2.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,3.0,3.0,5.0,3.0,4.0
Interest,3.0,4.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
Depreciation,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
Profit before tax,62.0,59.0,88.0,38.0,66.0,75.0,68.0,15.0,23.0,8.0,24.0,6.0,28.0
Tax %,26.0,26.0,25.0,27.0,16.0,23.0,28.0,17.0,25.0,27.0,22.0,29.0,26.0
Net Profit,45.0,43.0,66.0,27.0,55.0,58.0,49.0,12.0,17.0,6.0,19.0,4.0,21.0
EPS in Rs,5.71,5.46,8.29,3.42,6.93,7.33,6.2,1.57,2.12,0.69,2.38,0.53,2.58
