,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38
Reserves,-3.71,-2.99,-2.68,1.91,4.67,9.98,12.13,13.86,15.83,19.9,26.75,30.13,34.0
Borrowings,0.0,0.0,0.0,0.0,0.0,1.58,0.03,0.0,0.0,0.0,0.0,2.79,0.0
Other Liabilities,9.17,5.6,9.6,6.2,8.66,24.39,24.47,9.3,13.94,19.91,23.56,20.08,26.82
Total Liabilities,49.84,46.99,51.3,52.49,57.71,80.33,81.01,67.54,74.15,84.19,94.69,97.38,105.2
Fixed Assets,6.13,6.48,5.66,5.06,4.53,4.07,3.73,3.58,3.33,3.37,3.71,3.55,3.41
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
Investments,4.65,4.37,3.4,3.47,3.04,2.1,1.24,0.45,0.19,0.8,1.3,1.37,1.83
Other Assets,39.06,36.14,42.24,43.96,50.14,74.16,76.04,63.51,70.63,80.02,89.55,92.46,99.96
Total Assets,49.84,46.99,51.3,52.49,57.71,80.33,81.01,67.54,74.15,84.19,94.69,97.38,105.2
