,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,372,372,372,398,399,399,400,401,401,401,401,401,401
Reserves,2554,3364,3893,4686,5220,6117,7412,9392,11171,14838,17943,20660,21779
Borrowings,19376,24081,19478,19436,18567,20985,21167,26833,37130,45946,49811,49734,55322
Other Liabilities,1070,1600,1852,2250,2862,3211,1813,1443,1758,2280,2399,1824,1905
Total Liabilities,23372,29416,25594,26769,27049,30713,30792,38069,50460,63465,70555,72620,79408
Fixed Assets,263,289,313,257,218,208,200,193,228,247,267,272,280
CWIP,6,14,14,7,9,10,6,23,29,38,46,67,83
Investments,98,82,35,38,98,209,395,983,1438,1590,1320,1317,2354
Other Assets,23006,29031,25232,26467,26723,30286,30191,36871,48765,61589,68921,70964,76690
Total Assets,23372,29416,25594,26769,27049,30713,30792,38069,50460,63465,70555,72620,79408
