,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.03,70.38,70.38,70.38,70.38,69.83,69.59,69.49
Public,30.97,29.62,29.62,29.62,29.62,30.17,30.41,30.51
No. of Shareholders,18631.0,18628.0,18400.0,18353.0,18270.0,30557.0,29666.0,28973.0
