,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,354.95,10.84,3.43,23.25,18.56,17.14,17.67,24.56,17.52,14.43
Inventory Days,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Payable,,,,,,,,,,
Cash Conversion Cycle,354.95,10.84,3.43,23.25,18.56,17.14,17.67,24.56,17.52,14.43
Working Capital Days,1203.83,-48.79,-22.28,1725.03,-19.59,458.39,432.62,398.43,54.39,6.41
ROCE %,,0.13,0.05,0.18,0.33,0.04,0.20,0.78,0.65,0.58
