,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6.36,9.28,-0.3,-0.17,-0.08,-0.54,-0.87,-1.16,4.09,-0.4
Cash from Investing Activity,-6.43,-7.92,0.46,-1.22,0.07,0.94,0.56,1.45,-4.01,1.3
Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0
Net Cash Flow,-0.07,1.36,0.16,-1.39,-0.01,0.37,-0.31,0.29,0.08,0.91
