,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.03,61.03,61.03,57.7,57.7,57.7
FIIs,4.31,4.24,4.09,4.16,4.28,4.3
DIIs,10.68,10.53,10.87,10.65,9.87,8.47
Public,23.98,24.22,24.02,27.5,28.15,29.55
No. of Shareholders,75705.0,69296.0,65974.0,66978.0,62851.0,66030.0
