,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.42,73.42,74.24,74.54,74.54
Public,26.58,26.58,25.76,25.45,25.47
No. of Shareholders,93.0,111.0,120.0,177.0,183.0
