,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,2.0,5,4,4
Inventory Days,212.0,184,188,193
Days Payable,34.0,17,22,8
Cash Conversion Cycle,181.0,172,171,190
Working Capital Days,147.0,151,146,131
ROCE %,,12,13,17
