,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,421,473,872,796,1147,-923,1631,628,1920,272,1610,1728
Cash from Investing Activity,78,-369,-519,-464,1019,-372,-1123,-163,-800,-308,-151,-137
Cash from Financing Activity,-455,-332,-326,-391,-761,-110,-434,-536,-1028,-37,-1460,-1587
Net Cash Flow,45,-228,27,-59,1406,-1406,74,-72,92,-73,-1,4
