,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,116.0,100.0,92.0,98.0,147.0,96.0,89.0,91.0,188.0,98.0,87.0,104.0,225.0
Expenses,22.0,27.0,34.0,28.0,25.0,31.0,33.0,37.0,37.0,37.0,32.0,36.0,33.0
Operating Profit,94.0,74.0,58.0,69.0,122.0,64.0,57.0,54.0,151.0,62.0,55.0,68.0,192.0
OPM %,81.0,73.0,63.0,71.0,83.0,67.0,64.0,60.0,81.0,63.0,63.0,66.0,85.0
Other Income,816.0,1111.0,933.0,741.0,1131.0,1004.0,1074.0,938.0,1214.0,1252.0,1326.0,1375.0,1479.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
Depreciation,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Profit before tax,901.0,1175.0,982.0,801.0,1244.0,1059.0,1122.0,984.0,1356.0,1305.0,1368.0,1434.0,1662.0
Tax %,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
Net Profit,873.0,1151.0,950.0,780.0,1198.0,1042.0,1106.0,970.0,1336.0,1287.0,1353.0,1416.0,1588.0
EPS in Rs,78.36,103.29,85.27,69.96,101.67,93.46,99.32,87.1,111.67,115.52,121.55,127.19,133.98
