,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,87.0,63,72,65,64,65
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,87.0,63,72,65,64,65
Working Capital Days,36.0,60,-6,4,14,37
ROCE %,,7,11,7,7,8
