,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,0,1.82,-1.32,61.3,-4.26,6.37,5.92,3.55
Cash from Investing Activity,,0,0,-2.32,0.98,-2.5700000000000003,0.04,-0.04,-1.59,2.06
Cash from Financing Activity,,0,0,0.62,-0.05,-57.7,2.68,-5.82,-3.95,-5.5600000000000005
Net Cash Flow,,0,0,0.12,-0.4,1.03,-1.54,0.51,0.39,0.04
