,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.3,67.3,67.18,67.18,67.18,53.58,53.53,33.0,29.76,29.76
FIIs,13.89,10.38,9.77,8.79,8.8,11.56,11.27,24.69,31.68,33.35
DIIs,15.16,16.43,15.97,16.42,16.12,24.52,24.37,31.28,28.2,27.5
Public,3.65,5.88,7.08,7.61,7.9,10.32,10.83,11.01,10.35,9.39
No. of Shareholders,228113.0,254066.0,348947.0,395367.0,400004.0,467128.0,479651.0,482517.0,470818.0,443173.0
