,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,384.0,489.0,539.0,501.0,586.0,494.0,548.0,584.0,653.0,675.0,743.0,731.0,787.0
Expenses,259.0,343.0,399.0,362.0,431.0,364.0,415.0,447.0,492.0,499.0,543.0,529.0,567.0
Operating Profit,125.0,147.0,140.0,139.0,154.0,131.0,133.0,138.0,161.0,176.0,200.0,203.0,220.0
OPM %,33.0,30.0,26.0,28.0,26.0,26.0,24.0,24.0,25.0,26.0,27.0,28.0,28.0
Other Income,0.0,0.0,-14.0,13.0,1.0,5.0,16.0,6.0,7.0,13.0,3.0,3.0,4.0
Interest,8.0,7.0,9.0,9.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0
Depreciation,23.0,24.0,28.0,33.0,36.0,36.0,37.0,40.0,43.0,47.0,48.0,51.0,53.0
Profit before tax,95.0,115.0,89.0,110.0,117.0,97.0,109.0,101.0,121.0,137.0,150.0,150.0,164.0
Tax %,24.0,28.0,33.0,25.0,24.0,10.0,4.0,25.0,24.0,22.0,20.0,25.0,24.0
Net Profit,72.0,83.0,60.0,82.0,88.0,86.0,105.0,76.0,93.0,107.0,120.0,112.0,124.0
EPS in Rs,15.3,17.71,1.04,1.41,1.51,1.48,1.79,1.3,1.58,1.83,2.05,1.91,2.12
