,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,3,9,9,10,10.0
Reserves,370,497,553,622,817,866.0
Preference Capital,0,0,0,2,2,
Borrowings,384,319,268,84,439,716.0
Other Liabilities,333,395,352,494,597,767.0
Total Liabilities,1086,1213,1182,1210,1863,2359.0
Fixed Assets,27,21,20,20,19,20.0
CWIP,0,0,0,0,0,0.0
Investments,39,47,60,97,570,804.0
Other Assets,1020,1144,1101,1093,1274,1535.0
Total Assets,1086,1213,1182,1210,1863,2359.0
