,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,51.95,51.95,51.95,51.95,51.95,51.94,51.94,51.94,51.94,51.94,51.93,51.93
FIIs,20.37,19.87,20.6,20.7,19.3,18.45,16.52,15.4,15.15,14.67,14.69,14.6
DIIs,16.86,16.74,16.56,16.36,17.73,18.32,19.98,20.75,20.62,21.0,21.15,21.65
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.1,0.1
Public,10.83,11.45,10.89,11.0,11.02,11.28,11.56,11.88,12.23,12.31,12.13,11.72
No. of Shareholders,157715.0,208203.0,193883.0,223403.0,274505.0,309397.0,346905.0,379257.0,414847.0,433621.0,402155.0,373860.0
