,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1749.0,1701.0,1788.0,1961.0,1988.0,2493.0,2518.0,2255.0,1855.0,1708.0,1951.0,1778.0,1909.0
Expenses,1008.0,1010.0,1072.0,1109.0,1169.0,1396.0,1414.0,1406.0,1234.0,1299.0,1464.0,1274.0,1430.0
Operating Profit,741.0,691.0,716.0,852.0,818.0,1097.0,1104.0,849.0,621.0,408.0,487.0,504.0,479.0
OPM %,42.0,41.0,40.0,43.0,41.0,44.0,44.0,38.0,33.0,24.0,25.0,28.0,25.0
Other Income,14.0,19.0,24.0,36.0,19.0,17.0,52.0,88.0,80.0,114.0,66.0,81.0,86.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Depreciation,61.0,68.0,70.0,73.0,77.0,80.0,81.0,85.0,86.0,87.0,87.0,93.0,95.0
Profit before tax,693.0,642.0,669.0,814.0,760.0,1034.0,1076.0,852.0,615.0,436.0,466.0,492.0,469.0
Tax %,25.0,27.0,25.0,32.0,20.0,13.0,17.0,18.0,20.0,30.0,31.0,28.0,26.0
Net Profit,520.0,471.0,502.0,557.0,606.0,902.0,895.0,702.0,493.0,307.0,321.0,356.0,348.0
EPS in Rs,19.57,17.73,18.91,20.99,22.84,33.99,33.7,26.44,18.57,11.56,12.09,13.41,13.11
