,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.95,14.67,45.46,37.8,9.13,20.01,33.43,19.02,16.05,16.21,42.58,19.08,3.22
Expenses,23.36,12.65,43.04,40.62,11.85,18.93,31.01,28.55,21.44,18.71,36.44,26.36,2.98
Operating Profit,1.59,2.02,2.42,-2.82,-2.72,1.08,2.42,-9.53,-5.39,-2.5,6.14,-7.28,0.24
OPM %,6.37,13.77,5.32,-7.46,-29.79,5.4,7.24,-50.11,-33.58,-15.42,14.42,-38.16,7.45
Other Income,0.16,1.08,14.11,0.29,2.08,3.01,0.87,1.99,1.16,0.49,11.28,0.81,0.68
Interest,0.36,1.62,-0.61,0.39,0.37,0.36,0.83,0.59,0.58,0.56,0.38,0.4,0.35
Depreciation,1.31,1.3,1.28,1.14,1.13,1.12,1.1,1.12,1.04,0.98,0.8,0.62,0.66
Profit before tax,0.08,0.18,15.86,-4.06,-2.14,2.61,1.36,-9.25,-5.85,-3.55,16.24,-7.49,-0.09
Tax %,12.5,5.56,-0.13,-0.49,0.0,0.38,-1.47,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.07,0.17,15.88,-4.08,-2.14,2.6,1.38,-9.25,-5.85,-3.55,16.24,-7.49,-0.12
EPS in Rs,0.02,0.06,5.52,-1.42,-0.74,0.9,0.48,-3.22,-2.04,-1.24,5.65,-2.61,-0.06
