,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-68,117,128,133,188,-150,21,692,-37,-8,-2,8
Cash from Investing Activity,5,0,17,29,-18,26,15,7,-12,19,-4,-3
Cash from Financing Activity,10,-119,-163,-167,-165,122,12,-686,-8,-2,0,0
Net Cash Flow,-54,-2,-18,-5,5,-2,49,13,-58,8,-6,4
