,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,47.94,67.14,92.1,59.45,53.78,52.49,123.1,71.79,66.09,107.37,157.28,72.63,68.16
Expenses,56.96,122.14,101.99,81.29,72.77,54.18,203.19,73.56,69.69,109.16,158.71,89.61,67.71
Operating Profit,-9.02,-55.0,-9.89,-21.84,-18.99,-1.69,-80.09,-1.77,-3.6,-1.79,-1.43,-16.98,0.45
OPM %,-18.82,-81.92,-10.74,-36.74,-35.31,-3.22,-65.06,-2.47,-5.45,-1.67,-0.91,-23.38,0.66
Other Income,6.94,7.06,16.04,2.33,4.9,5.03,4.56,2.19,8.01,2.65,4.69,1.47,2.36
Interest,0.53,0.51,0.39,0.2,0.65,0.08,0.87,0.12,0.24,0.06,0.11,0.0,0.0
Depreciation,5.19,0.26,0.24,0.11,0.12,0.12,0.39,0.2,0.2,0.22,0.23,0.24,0.24
Profit before tax,-7.8,-48.71,5.52,-19.82,-14.86,3.14,-76.79,0.1,3.97,0.58,2.92,-15.75,2.57
Tax %,9.49,-0.62,10.33,-3.23,-4.58,13.38,-0.92,530.0,13.35,96.55,18.49,-2.92,18.68
Net Profit,-7.07,-49.01,4.95,-20.46,-15.54,2.73,-77.51,-0.43,3.44,0.02,2.38,-16.2,2.09
EPS in Rs,-3.11,-21.55,2.18,-9.0,-6.83,1.2,-34.09,-0.19,1.51,0.01,1.05,-7.12,0.92
