,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7
Reserves,-17.22,-17.63,-18.14,-18.48,-18.8,-19.09,-19.4,-19.76,-20.08,-20.3,-20.59,-17.6,-17.8
Borrowings,12.75,14.76,15.07,13.9,14.25,14.53,15.01,15.37,15.69,15.92,16.24,13.39,13.55
Other Liabilities,0.14,0.13,0.32,0.33,0.3,0.3,0.13,0.14,0.13,0.12,0.12,0.22,0.13
Total Liabilities,7.37,8.96,8.95,7.45,7.45,7.44,7.44,7.45,7.44,7.44,7.47,7.71,7.58
Fixed Assets,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.35,8.94,8.94,7.44,7.44,7.43,7.44,7.45,7.44,7.44,7.47,7.71,7.57
Total Assets,7.37,8.96,8.95,7.45,7.45,7.44,7.44,7.45,7.44,7.44,7.47,7.71,7.58
